"","date","time","timezone","content","replies","retweets","likes","hashtags"
"3151","2018-04-05","21:13:15","Hora est. Pacífico, Sudamérica","Mantan yg masih mulusLiverpoolSukmawatiRatna SarumpaetRomaTerawanKyrie IrvingArctic MonkeysSergio GarciaSpyroConor McGregor#Euphoria#PolitikCakImin#2hasanahjabar#destinasidigital#DebateCaribe#PuigdemontPresident  http://bit.ly/2Elpz6U ","0","1","0","#Euphoria,#PolitikCakImin,#2hasanahjabar,#destinasidigital,#DebateCaribe,#PuigdemontPresident"
"3152","2018-04-05","21:12:52","Hora est. Pacífico, Sudamérica","El #DebateCaribe fue debate de tigre ojón (Petro) con marranito amarrado (Duque).","1","0","1","#DebateCaribe"
"3153","2018-04-05","21:12:15","Hora est. Pacífico, Sudamérica","#DebateCaribe  no es por nada, pero... @petrogustavo  se fajo ... con su respuesta para combatir a electricaribe.","2","0","1","#DebateCaribe"
"3154","2018-04-05","21:12:05","Hora est. Pacífico, Sudamérica","@IvanDuque @Amirsajim19 Hola Amir! Con todo respeto, qué debate viste hoy? #DebateCaribe","1","1","4","#DebateCaribe"
"3155","2018-04-05","21:11:31","Hora est. Pacífico, Sudamérica","G R A N D E @petrogustavo <Emoji: Clapping hands sign> me que le quito el sombrero .... #DebateCaribe","0","0","2","#DebateCaribe"
"3156","2018-04-05","21:11:27","Hora est. Pacífico, Sudamérica","En el #DebateCaribe @IvanDuque propone sanear finanzas y cambiar de operador pero, olvida el problema de generación para abaratar costos.","1","0","1","#DebateCaribe"
"3157","2018-04-05","21:11:04","Hora est. Pacífico, Sudamérica","No pude ver el #DebateCaribe, alguien me podría facilitar un Link para verlo? Gracias","1","0","0","#DebateCaribe"
"3158","2018-04-05","21:10:57","Hora est. Pacífico, Sudamérica","Cuando pasa el #DebateCaribe y después recuerda lo que le iba a decir <Emoji: Woman facepalming (light skin tone)>  https://twitter.com/german_vargas/status/981950321978114049 …","0","6","6","#DebateCaribe"
"3159","2018-04-05","21:10:45","Hora est. Pacífico, Sudamérica","#DebateCaribe transmisionAdmirable osadía la de Duque<Emoji: Thinking face>  pic.twitter.com/Vdwxf1ZqlY","0","0","1","#DebateCaribe"
"3160","2018-04-05","21:10:35","Hora est. Pacífico, Sudamérica","Mi análisis del #DebateCaribe es el siguiente: todos atacando a Iván Duque y este defendiéndose bien, dándole todo el protagonismo para lucirse, bien Fajardo que se dedico a expresar sus ideas, mala estrategia de los demás. @ranoguera @Yopucheros @CarlosCortes @DanielSamperO","0","0","7","#DebateCaribe"
"3161","2018-04-05","21:09:58","Hora est. Pacífico, Sudamérica","#DebateCaribe viendo resúmenes hoy @IvanDuque fue ese típico pelao de la escuela al q todos le pegaban y matoneaban, pero q al final del día salia con la frente en alto, hoy reconozco q al principio dude de usted, pero ahora le digo es usted un DURO y vamos con toda.","3","5","15","#DebateCaribe"
"3162","2018-04-05","21:09:56","Hora est. Pacífico, Sudamérica","#DebateCaribe quién leyó la noticia  pic.twitter.com/1vH3vW0UHu","1","0","2","#DebateCaribe"
"3163","2018-04-05","21:09:48","Hora est. Pacífico, Sudamérica","Que debate le ha gustado más: #DebateCaribe #DebateEnAntioquia","0","0","0","#DebateCaribe,#DebateEnAntioquia"
"3164","2018-04-05","21:09:27","Hora est. Pacífico, Sudamérica","@lasillaenvivo urge detector de mentiras sobre #DebateCaribe cómo es que @IvanDuque dice no al matrimonio igualitario y se dice a favor de igualdad de derechos civiles y patrimoniales?","2","0","2","#DebateCaribe"
"3165","2018-04-05","21:09:24","Hora est. Pacífico, Sudamérica","Todos te cargaron la cara señor Matanza tu títere salió untando de mierda !Me encanta #DebateCaribe","0","0","1","#DebateCaribe"
"3166","2018-04-05","21:09:24","Hora est. Pacífico, Sudamérica","""Usted salió muy duro frente al acuerdo y mantuvo el silencio. Usted fue el copiloto de un avión que va en picada y usted se durmió en el vuelo"". @IvanDuque a @German_Vargas en #DebateCaribe#DuqueSeLesVolvióUnCóndor pic.twitter.com/cv2c4EDaFc","1","11","9","#DebateCaribe,#DuqueSeLesVolvióUnCóndor"
"3167","2018-04-05","21:09:18","Hora est. Pacífico, Sudamérica","Retweeted Oskar Schindler <Emoji: Heavy large circle> (@ADJusticia):jajajaja <Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Face with tears of joy> Así que después de la peinada que le pegó @IvanDuque a @petrogustavo en el #DebateCaribe, ya no es #LaBodegaDePetro sino #LaPeluqueriaDePetro. Ole, no perdonan una. Que pecadito <Emoji: Face with tears of joy>","0","0","1","#DebateCaribe,#LaBodegaDePetro,#LaPeluqueriaDePetro"
"3168","2018-04-05","21:09:15","Hora est. Pacífico, Sudamérica","Lean esto: a Uribe le importa un culo que Colombia se vuelva Venezuela; lo que realmente le da miedo es que nos volvamos Perú y lo metan preso !! #DebateCaribe","0","0","1","#DebateCaribe"
"3169","2018-04-05","21:09:13","Hora est. Pacífico, Sudamérica","Olé y @IvanDuque  no le contesto a @petrogustavo  si castigaría a @AlvaroUribeVel  por delitos de lesa humanidad que se cometieron mientras fue presidente  en el #DebateCaribe","4","17","32","#DebateCaribe"
"3170","2018-04-05","21:09:09","Hora est. Pacífico, Sudamérica","#debatecaribe #PetroGanaElDebate #Colombiahumana @NILIRKAN2 El  Diccionario de la Real  Academia de  la  lengua  incluyó la siguiente definición:Acuerdo Programático:   Modalidad política del voltiarepismo para distribuir mermelada en caso de triunfo en elecciones. https://twitter.com/NoticiasCaracol/status/982000801739571202 …","0","0","1","#debatecaribe,#PetroGanaElDebate,#Colombiahumana"
"3171","2018-04-05","21:08:50","Hora est. Pacífico, Sudamérica","Los candidatos ganadores del #DebateCaribe fueron @DeLaCalleHum @petrogustavo @sergio_fajardo (Cualquiera de ellos, sería el presidente ideal para nuestro país).","1","0","0","#DebateCaribe"
"3172","2018-04-05","21:08:35","Hora est. Pacífico, Sudamérica","@German_Vargas @millergomez Al parecer no vió el debate, le peinaron las canas de abuelito a Duque.#DebateCaribe #Eleccionescolombia","0","0","4","#DebateCaribe,#Eleccionescolombia"
"3173","2018-04-05","21:07:59","Hora est. Pacífico, Sudamérica","Argumentos, propuestas y soluciones, La magistral participación de @IvanDuque en el #DebateCaribe lo acercó más a un posible triunfo en primera vuelta, #DuquePresidente <Emoji: Flag of Colombia>A Fajardo, a Petro y una doble tanda para Humberto de la calle y Vargas Lleras pic.twitter.com/RyMnlLFVDZ","2","13","19","#DebateCaribe,#DuquePresidente"
"3174","2018-04-05","21:07:56","Hora est. Pacífico, Sudamérica","#DebateCaribe muy bien por @sergio_fajardo al decir que ""la paz comienza por nosotros"" no firmando unos papeles...","1","0","2","#DebateCaribe"
"3175","2018-04-05","21:07:52","Hora est. Pacífico, Sudamérica","-""Por culpa de tu partido que impidió que funcionara la jurisdicción..."" Ese tú, tú...Los picos para HDLC. <Emoji: Heavy red heart>#DebateCaribe","0","0","2","#DebateCaribe"
"3176","2018-04-05","21:07:51","Hora est. Pacífico, Sudamérica","@VickyDavilaH #DebateCaribe el debate de todos contra @IvanDuque el pollo se les volvió gallo. Muy bien Duque. Claro y con respuestas acertadas..","0","0","2","#DebateCaribe"
"3177","2018-04-05","21:07:38","Hora est. Pacífico, Sudamérica","En el #DebateCaribe @DeLaCalleHum solo tiene como solución el cambio de operador olvida otras formas de generar energía para abaratar costos y un cambio de filosofía de la empresa.","0","0","1","#DebateCaribe"
"3178","2018-04-05","21:07:36","Hora est. Pacífico, Sudamérica","#DebateCaribe esto si tiene más cara de #DebatePresidencial que la burla del #DebateEnAntioquia","0","0","0","#DebateCaribe,#DebatePresidencial,#DebateEnAntioquia"
"3179","2018-04-05","21:07:28","Hora est. Pacífico, Sudamérica","Hola @juaneslewin y @lasillavacia ! Podemos esperar uno de sus fabulosos análisis sobre el #DebateCaribe de hoy? Un fuerte abrazo!","0","0","0","#DebateCaribe"
"3180","2018-04-05","21:07:27","Hora est. Pacífico, Sudamérica","Recibo apuestas!!!! Después del #DebateCaribe  a @IvanDuque  le bloquearán la ida a debates. Que está enfermo, que el vuelo, que se le murió la tía,  ...pues otro par de debates no aguanta. No le han sacado lo de las especializaciones","0","0","2","#DebateCaribe"
"3181","2018-04-05","21:07:17","Hora est. Pacífico, Sudamérica","#DebateCaribe todos contra @IvanDuque y él, como dicen los millennials, peinándolos a todos. <Emoji: Smiling face with open mouth and cold sweat>","1","0","2","#DebateCaribe"
"3182","2018-04-05","21:07:16","Hora est. Pacífico, Sudamérica","Me gustó @sergio_fajardo en el #DebateCaribe , serio, mesurado... a algunos les parece tibio, a mi me parece racional.","1","0","1","#DebateCaribe"
"3183","2018-04-05","21:07:12","Hora est. Pacífico, Sudamérica","#DebateCaribe  https://twitter.com/rabodeajip/status/981957617772883968 …","0","0","0","#DebateCaribe"
"3184","2018-04-05","21:07:06","Hora est. Pacífico, Sudamérica","Duque en #DebateCaribe habla de  salvar al país de la crisis;y el Uribismo lleva 16 años malgobernando a Colombia.H…  https://twitter.com/i/web/status/981995553469947904 …","1","0","0","#DebateCaribe"
"3185","2018-04-05","21:06:47","Hora est. Pacífico, Sudamérica","Te quiero dar como a Duque en el #DebateCaribe","0","0","0","#DebateCaribe"
"3186","2018-04-05","21:06:44","Hora est. Pacífico, Sudamérica","Después de los debates cambiará la tendencia en las encuestas. La segunda vuelta estaría entre Petro y Vargas o entre Petro y Fajardo. #DebateCaribe","7","6","27","#DebateCaribe"
"3187","2018-04-05","21:06:41","Hora est. Pacífico, Sudamérica","Cuando @German_Vargas debate gana. Y gana aún más cuando es laxo, se ríe y se suelta al hablar. Felicitaciones usted sigue siendo mi candidato. #MejorVargasLleras #DebateCaribe","0","2","1","#MejorVargasLleras,#DebateCaribe"
"3188","2018-04-05","21:06:30","Hora est. Pacífico, Sudamérica","Retweeted Senador Carlos Felipe Mejía (@CARLOSFMEJIA):No nos vuelvas a engañar querido @DeLaCalleHum: @IvanDuque #DebateCaribe #DuqueConElCaribe  pic.twitter.com/XuLExLT47F  https://twitter.com/CARLOSFMEJIA/status/981939697093144576/video/1?utm_source=fb&utm_medium=fb&utm_campaign=MARCELAOSPINAG1&utm_content=982001523919147008 …","0","2","1","#DebateCaribe,#DuqueConElCaribe"
"3189","2018-04-05","21:06:29","Hora est. Pacífico, Sudamérica","#DebateCaribe Querido @DeLaCalleHum no nos vuelvas a engañar ....@IvanDuque","0","0","0","#DebateCaribe"
"3190","2018-04-05","21:06:25","Hora est. Pacífico, Sudamérica","#debatecaribeHan notado que muchas veces: -Lleras confirma,-Petro diagnostica, -Fajardo explica,-Duque denuncia y-de La Calle narra? O me equivoco?","0","1","0","#debatecaribeHan"
"3191","2018-04-05","21:06:25","Hora est. Pacífico, Sudamérica","#DebateCaribe @sergio_fajardo es el @AntanasMockus del 2018, hablan bonito pero a veces se quedan pensando y hasta se enredan solos...","1","0","0","#DebateCaribe"
"3192","2018-04-05","21:06:11","Hora est. Pacífico, Sudamérica","—Doctor Fajardo, ¿se considera usted un hombre poco concreto? Sí o no.—Pues verás Marcos, todo depende del punto en que se mire (...)#DebateCaribe","0","0","0","#DebateCaribe"
"3193","2018-04-05","21:06:09","Hora est. Pacífico, Sudamérica","#DebateCaribe incomodó bastante que @German_Vargas se la pasó caminando todo el tiempo, se sentaba, se paraba, se colocaba delante de su atril, etc...","0","0","0","#DebateCaribe"
"3194","2018-04-05","21:05:58","Hora est. Pacífico, Sudamérica","@santymontoya en youtube estacompleto , debate caribe","0","0","1",""
"3195","2018-04-05","21:05:54","Hora est. Pacífico, Sudamérica","Bastante interesante el discurso del “doctor” @IvanDuque, ha aprendido al pie de la letra de su mentor @AlvaroUribeVel, lastima que así eran los discursos del expresidente y dejó a Colombia un caos total y pretende seguir manejando las masas a través de su títere #DebateCaribe","1","0","1","#DebateCaribe"
"3196","2018-04-05","21:05:40","Hora est. Pacífico, Sudamérica","""Los que pagan por llegar, llegan a robar."" #DebateCaribe","0","0","0","#DebateCaribe"
"3197","2018-04-05","21:05:35","Hora est. Pacífico, Sudamérica","@IvanDuque @StefaVasquez Duque: el candidato más inepto que pudiésemos tener... Es igualito a maduro, el día que Uribe se muera quedamos igual que Venezuela #DebateCaribe","0","0","2","#DebateCaribe"
"3198","2018-04-05","21:05:17","Hora est. Pacífico, Sudamérica","#DebateCaribe destaco que @IvanDuque está sabiendo manejar mejor la palabra y el público","0","1","3","#DebateCaribe"
"3199","2018-04-05","21:05:08","Hora est. Pacífico, Sudamérica","@JesalvadorQ El #DebateCaribe de lejos lo lideraron @petrogustavo @sergio_fajardo @DeLaCalleHum @German_Vargas . Pero con la ignorancia, la manipulación, la desinformación, el miedo, y la compra de mucha gente es muy posible que termine ganando @IvanDuque Ojalá me equivoque.#Elecciones2018","0","0","0","#DebateCaribe,#Elecciones2018"
"3200","2018-04-05","21:05:00","Hora est. Pacífico, Sudamérica","jajajaj ano se de donde sacan tanta cosa !! pero muy cierto #DebateCaribe ... @IvanDuque sus propuestas mentiras como sus estudios y sus canas... pic.twitter.com/Lcrd4TPH46","0","0","1","#DebateCaribe"
"3201","2018-04-05","21:04:57","Hora est. Pacífico, Sudamérica","@SaraRojas_S youtube esta completo , debate caribe","0","0","1",""
"3202","2018-04-05","21:04:56","Hora est. Pacífico, Sudamérica","Lo unico que ha ganado Duque en los debates han sido canas #DebateCaribe #DebatePresidencial","0","0","1","#DebateCaribe,#DebatePresidencial"
"3203","2018-04-05","21:04:51","Hora est. Pacífico, Sudamérica","#DebateCaribe no me gustó que @petrogustavo se victimizó mucho nuevamente...","0","0","2","#DebateCaribe"
"3204","2018-04-05","21:04:26","Hora est. Pacífico, Sudamérica","La sopa y seco que Duque dio en el debate salió de puro pollo #DebateCaribe","2","1","5","#DebateCaribe"
"3205","2018-04-05","21:04:25","Hora est. Pacífico, Sudamérica","#DebateCaribe destaco que cuando tocaron el tema de corrupción, el que menos velas tenia en ese tema fue @DeLaCalleHum","1","0","0","#DebateCaribe"
"3206","2018-04-05","21:04:24","Hora est. Pacífico, Sudamérica","Tengo una amiga que su fantasía sexual es ser Ivan Duque para que le den 4 tipos durisím y en público #DebateCaribe","0","1","3","#DebateCaribe"
"3207","2018-04-05","21:04:21","Hora est. Pacífico, Sudamérica","Petro sabía que le iba mal si le preguntaba a #DuquePresidente y si le fue mal, casi que no redacta la pregunta y sólo la entendió él, y cuando lo peinan queda ofendido y no lo dejan replicar.#DebateCaribe#DuquePresidente#DuquePresidente2018#DuqueEsElQueEs","0","4","6","#DuquePresidente,#DebateCaribe,#DuquePresidente,#DuquePresidente2018,#DuqueEsElQueEs"
"3208","2018-04-05","21:04:00","Hora est. Pacífico, Sudamérica","Sr candidato y arquitecto adefesio acuerdo de pa$ @DeLaCalleHum si hubiera sido tan gallito con Ivan Marquez y Timochenko como lo fue hoy con @IvanDuque en #DebateCaribe Colombia NO estuviera en el mierdero en que se encuentra.","1","6","8","#DebateCaribe"
"3209","2018-04-05","21:03:55","Hora est. Pacífico, Sudamérica","Como Peñalosa oportunistas conviene en elecciones #DebateCaribe. Orgulloso me siento de mi  Caribe #Barranquilla https://twitter.com/CGurisattiNTN24/status/981750186090336256 …","1","0","0","#DebateCaribe,#Barranquilla"
"3210","2018-04-05","21:03:40","Hora est. Pacífico, Sudamérica","—¿Piensa usted respetar el acuerdo de paz o piensa hacerle modificaciones?—Al único que le debo respeto es al Patrón. Habría que preguntarle a él a ver qué dice. Jaja, editen esa parte por favor.—Doctor Duque, este debate está siendo transmitido en vivo.#DebateCaribe","0","0","3","#DebateCaribe"
"3211","2018-04-05","21:03:22","Hora est. Pacífico, Sudamérica","Lleras contando las casas y el pavimento que le dio, en su benevolencia, a la gente del caribe, descaro nivel 2000 uribes. Con dinero público no se hace campaña, pirobo !!! #debateCaribe","1","0","4","#debateCaribe"
"3212","2018-04-05","21:02:56","Hora est. Pacífico, Sudamérica","#DebateCaribe Pregunta sobre Corrupción, Lleras, Duque, Fajardo y DeLaCalle hablaron de la corrupción de Colombia y dijeron lo que podrían hacer para combatirla, pero sólo Petro demostró haber desenmascarado la...  https://www.facebook.com/v1ktorqllano/posts/10156234738322433 …","0","0","1","#DebateCaribe"
"3213","2018-04-05","21:02:44","Hora est. Pacífico, Sudamérica","Paren todo, este hombre es el ganador del #DebateCaribe  https://twitter.com/SoyLaloCastro/status/981934414610526208 …","1","1","1","#DebateCaribe"
"3214","2018-04-05","21:02:41","Hora est. Pacífico, Sudamérica","@KNBH_ La debilidad de duque es que no ha manejado más de 6 personas al tiempo y fue senador por lista cerrada. Ningún mérito propio, todo por favores de la política tradicional. Le quedo clara la inexperiencia de Duque? #DebateCaribe","2","0","1","#DebateCaribe"
